A_air,DELAY,GCD,HeadingDegree,Dep_Hub,Arr_Hub,Weekday,Spring,Summer,Fall,Winter,Dep_congestion,Arr_congestion
128,20,946.311628,8,0,0,0,0,0,0,1,0.428571429,0.545454545
88,19,576.897383,3,1,0,1,0,1,0,0,0.4,0.612903226
84,22,488.956401,-9,1,0,1,0,0,1,0,0.818181818,0.842105263
83,15,597.939419,11,1,1,1,0,1,0,0,1.25,0.222222222
51,17,299.155133,2,0,1,0,1,0,0,0,0.833333333,0.466666667
155,20,1060.574013,-18,0,0,1,1,0,0,0,0.344827586,1.090909091
131,9,829.627338,-16,0,1,1,0,0,1,0,0.636363636,1
83,23,571.590207,10,1,0,1,0,0,0,1,0.28,0.777777778
177,17,1479.580121,25,1,1,1,0,0,0,1,0.4,0.827586207
257,17,2089.329299,39,0,1,1,0,0,1,0,0.8,0.5
124,3,929.47781,-16,0,0,1,1,0,0,0,0.375,0.375
284,37,2616.005634,47,1,0,0,0,0,1,0,0.8,1.25
180,48,1118.837186,-10,0,0,1,1,0,0,0,0.454545455,2
193,22,1445.171858,24,1,1,1,0,1,0,0,0.772727273,0.4
186,25,1411.273186,-21,1,1,1,0,0,1,0,1.111111111,0.722222222
145,5,995.353239,-16,0,1,1,0,0,0,1,0.615384615,0.785714286
188,28,1386.948064,-23,1,1,1,0,0,0,1,0.5,0.928571429
171,4,1479.580121,25,1,1,1,0,1,0,0,0.266666667,0.25
153,19,1047.995729,7,0,0,0,0,1,0,0,0.692307692,0.75
148,7,989.849845,-4,0,0,1,0,0,1,0,0.647058824,1
243,21,2094.446798,37,1,1,1,0,0,1,0,0.466666667,0.6
126,39,1042.699516,17,0,1,1,0,1,0,0,0.666666667,0.416666667
198,13,1459.112687,-22,0,0,1,0,0,1,0,0.9,0.25
54,13,317.942589,5,0,1,1,0,0,1,0,0.777777778,0.838709677
98,6,735.602365,10,0,1,1,1,0,0,0,0.518518519,0.8
46,9,268.566588,3,1,1,1,0,1,0,0,0.666666667,0.736842105
203,9,1645.838101,31,0,1,1,0,0,1,0,0.310344828,0.583333333
178,27,1323.652855,-22,1,0,1,0,0,0,1,0.888888889,1
256,18,1907.434669,-36,0,1,1,1,0,0,0,1,1.235294118
134,16,1042.699516,-17,1,0,1,0,1,0,0,1.1,0.7
174,27,1027.212361,-6,0,0,0,0,0,0,1,1,0.142857143
238,15,1772.406556,-35,1,0,0,0,1,0,0,0.68,0.909090909
179,17,1223.650541,-21,1,1,1,0,0,0,1,0.545454545,0.5625
55,6,369.14826,-6,1,0,1,0,1,0,0,1.04,0
116,51,988.067443,18,0,0,0,0,0,0,1,0.666666667,0.2
42,23,268.566588,-3,1,0,1,0,0,1,0,1.083333333,1.066666667
96,11,571.590207,-10,0,1,1,0,0,1,0,0.777777778,1.035714286
87,15,540.032558,-4,0,1,0,1,0,0,0,0.538461538,0.28
155,24,1283.600843,22,0,1,1,0,1,0,0,0.833333333,0.352941176
362,21,2616.005634,-47,0,1,1,0,0,0,1,0.818181818,0.9375
283,25,2416.374329,43,1,1,1,0,1,0,0,0.411764706,0.533333333
83,7,523.519563,-7,0,1,1,1,0,0,0,0.333333333,0.303030303
80,13,562.735694,7,1,1,0,0,1,0,0,1.04,0.761904762
194,7,1479.580121,-25,1,1,1,0,0,1,0,0.72,0.611111111
48,20,173.11296,-2,0,0,1,0,0,0,1,1.1,0.8
90,30,620.091504,-7,0,0,1,0,0,0,1,0.263157895,0.647058824
186,15,1550.496589,29,1,0,1,0,0,0,1,0.657894737,0.4
164,5,1189.249182,-20,0,0,0,0,0,1,0,0.24137931,0.566666667
154,15,1258.745502,-20,1,0,1,0,1,0,0,0.95,0.466666667
58,30,173.11296,-2,0,0,1,0,0,1,0,1.181818182,1.222222222
228,56,1886.742458,35,0,1,1,0,0,1,0,0.416666667,0.571428571
244,13,2184.79347,40,0,1,0,0,0,0,1,0.25,0.133333333
69,15,565.253694,-2,1,0,1,1,0,0,0,0.95,0.333333333
58,13,388.846635,-3,0,1,0,0,0,1,0,0.368421053,0.483870968
56,9,357.179769,4,0,0,1,0,0,1,0,0.916666667,0.588235294
252,9,1830.391981,-32,1,1,1,0,0,0,1,0.75,0.263157895
141,14,943.813088,-13,0,1,1,1,0,0,0,0.272727273,0.821428571
95,7,690.933963,0,1,0,1,0,0,1,0,1,0
63,6,431.45735,-2,0,0,1,1,0,0,0,0.529411765,1
131,19,922.251162,-7,0,0,1,1,0,0,0,0.875,0.375
178,14,1324.755315,-11,0,1,1,0,0,0,1,0.25,0.428571429
51,15,218.192866,4,0,1,1,0,0,0,1,0.5,0.736842105
215,12,1617.638329,-28,1,1,1,0,1,0,0,0.703703704,0.3
69,57,539.094314,10,0,0,0,1,0,0,0,0.846153846,0.666666667
210,18,1652.485647,27,0,0,1,0,0,1,0,0.692307692,1
277,9,2309.121858,42,0,1,1,0,0,1,0,0.909090909,0.8
190,4,1521.159554,23,1,1,0,0,1,0,0,0.137931034,0.285714286
82,3,420.795085,-6,0,0,1,0,1,0,0,0.357142857,0.875
98,13,760.200443,-13,1,0,1,0,1,0,0,0.703703704,0.434782609
237,11,1995.692406,38,1,1,0,0,0,0,1,0.466666667,0.5
84,14,571.590207,10,1,0,1,0,1,0,0,0.75,0.875
189,51,1541.888517,25,0,0,1,0,0,1,0,0.384615385,0.466666667
77,6,515.997077,-7,0,1,1,0,0,1,0,1.222222222,1.052631579
118,17,834.423578,-6,1,0,1,1,0,0,0,1.125,0.3125
36,12,151.277385,-1,0,0,1,0,0,0,1,0.769230769,0.2
202,10,1497.473965,-28,1,1,1,0,1,0,0,0.666666667,0.210526316
86,7,609.300452,8,1,1,0,0,1,0,0,0.148148148,0.777777778
51,39,357.179769,-4,0,0,1,0,0,1,0,1.066666667,0.5
82,17,540.032558,4,1,0,0,0,0,0,1,0.3,0.333333333
83,5,540.032558,-4,0,1,1,0,1,0,0,0.5,0.787878788
122,11,908.840734,-17,1,1,1,0,0,1,0,0.6,0.433333333
96,10,623.223317,-7,1,0,1,0,0,1,0,1.318181818,0.433333333
144,10,1100.535857,10,0,0,1,0,0,0,1,0.666666667,0.4
232,12,1907.434669,36,1,0,1,1,0,0,0,0.473684211,0.866666667
293,10,2313.186756,-41,1,1,0,1,0,0,0,0.714285714,0.705882353
40,5,255.35434,4,0,0,1,1,0,0,0,0.75,1
89,40,562.735694,-7,0,1,1,0,0,1,0,0.294117647,1.25
90,17,732.129795,11,0,1,0,0,0,0,1,0.8,0.2
264,12,2094.446798,-37,1,1,1,1,0,0,0,1.133333333,0.2
88,15,539.094314,-10,1,1,0,0,0,1,0,0.923076923,0.157894737
156,9,1183.116994,-16,0,0,1,0,0,1,0,0.45,0.615384615
88,21,515.997077,-7,1,1,1,0,1,0,0,0.75,1.052631579
184,9,1282.10255,-9,0,0,0,0,0,1,0,0.714285714,0.888888889
85,31,690.933963,0,1,0,1,0,1,0,0,0.947368421,0.222222222
218,23,1819.810735,34,1,0,1,1,0,0,0,0.157894737,0.875
153,47,1386.948064,23,1,1,1,0,0,0,1,0.9375,0.4
151,9,1065.688198,-18,0,0,1,1,0,0,0,0.16,0.2
46,20,218.192866,-4,1,0,1,0,0,1,0,0.8,0.928571429
222,33,1756.535367,-32,0,0,1,1,0,0,0,0.3,0.636363636
38,0,173.11296,2,0,0,0,0,1,0,0,0.4,1
101,47,884.177395,14,0,1,0,0,0,1,0,0.705882353,0.25
85,53,615.651481,-12,0,1,1,0,1,0,0,0.909090909,0.277777778
59,41,351.782544,-4,1,0,1,0,1,0,0,0.066666667,0.8
95,21,515.997077,-7,0,1,1,0,0,1,0,0.888888889,1.111111111
61,7,431.45735,-2,0,1,1,0,0,1,0,0.1875,0.838709677
253,21,2313.186756,41,1,1,0,0,1,0,0,0.611111111,0.3125
51,9,357.179769,-4,1,1,0,0,1,0,0,0.625,0.571428571
162,10,1112.807978,-7,0,0,1,1,0,0,0,1.1,0.666666667
144,11,1027.212361,-6,0,0,1,0,1,0,0,0.4,0.571428571
149,21,1170.205696,20,0,1,1,0,0,1,0,1,0.615384615
209,43,1769.842435,-31,1,0,1,0,1,0,0,0.666666667,1.230769231
56,16,379.434596,7,0,0,1,0,0,0,1,0.157894737,0.605263158
145,10,1223.650541,21,1,1,1,0,0,1,0,0.4375,0.47826087
52,31,265.912564,-3,0,1,1,0,0,1,0,1.5,0.944444444
57,13,347.632429,6,1,1,0,0,0,1,0,0.666666667,0.833333333
310,27,2372.108608,-44,0,0,1,0,1,0,0,1,0.4
315,6,2448.684925,-41,0,0,0,0,0,1,0,0.055555556,0.090909091
114,13,884.177395,14,1,1,1,0,0,1,0,1.411764706,0.551724138
98,13,732.129795,11,0,1,1,1,0,0,0,0.5,0.882352941
196,23,1696.761378,29,0,1,1,0,0,1,0,0.833333333,0.4
106,42,829.627338,16,1,0,1,1,0,0,0,0.88,0.125
108,16,829.627338,16,1,0,1,0,0,1,0,0.565217391,0.888888889
31,9,127.051774,2,1,0,0,0,1,0,0,0.4,0.6
139,9,1258.858834,24,0,0,0,0,0,1,0,1.090909091,0.344827586
104,36,852.387347,14,1,0,1,0,0,0,1,0.3,0.375
296,20,2749.063362,42,0,0,0,0,0,1,0,0.8,0.777777778
129,11,943.85173,5,0,1,1,0,0,0,1,0.416666667,0.666666667
65,28,421.962871,-7,1,0,1,1,0,0,0,0.555555556,0.25
213,17,1886.742458,35,1,1,0,0,0,1,0,0.666666667,0.965517241
354,18,2561.865631,-41,0,0,1,1,0,0,0,0.571428571,0.818181818
359,46,2518.463271,-45,1,1,1,0,0,0,1,0.785714286,1.1875
68,51,388.846635,-3,0,0,0,0,0,0,1,0.642857143,0.606060606
66,22,388.846635,-3,0,1,1,0,0,0,1,0.538461538,0.484848485
80,21,603.134032,-4,0,0,1,0,1,0,0,0.333333333,0.484848485
60,8,379.434596,7,0,1,1,0,0,0,1,0.368421053,0.8
124,24,943.813088,-13,0,1,1,0,0,1,0,0.7,0.454545455
53,22,357.179769,-4,1,0,1,0,0,1,0,0.705882353,0.8
201,35,1460.23117,-25,0,0,1,0,1,0,0,1.173913043,0.642857143
118,14,898.49101,6,0,1,1,1,0,0,0,0.3125,0.714285714
270,32,2465.61664,44,1,1,0,0,0,1,0,0.666666667,0.4
196,9,1835.640263,30,1,0,0,0,0,0,1,0.466666667,0.125
222,32,2000.812063,35,1,1,0,0,0,0,1,0.470588235,0.111111111
53,28,347.632429,6,0,1,1,0,0,1,0,0.470588235,0.4
49,15,357.179769,-4,0,0,1,1,0,0,0,0.176470588,0.625
215,16,1772.406556,35,0,1,1,0,1,0,0,0.8,0.714285714
112,14,812.418892,-5,1,1,0,1,0,0,0,0.444444444,0.285714286
112,8,841.089583,7,0,0,0,0,0,0,1,0.8,0.529411765
121,19,884.177395,-14,1,0,0,0,0,0,1,0.3125,0.692307692
214,6,1459.112687,-22,0,1,0,0,0,0,1,0.6,0.555555556
38,43,173.11296,2,0,0,1,0,0,1,0,0.5,0.5
176,8,1479.580121,25,0,0,1,0,0,1,0,0.75,0.5
47,7,173.11296,-2,0,0,1,0,0,1,0,0.818181818,0.9
57,13,351.782544,4,0,1,0,0,0,0,1,0.333333333,0.2
182,3,1283.600843,-22,0,0,1,0,0,1,0,0.086956522,0.411764706
136,16,1100.535857,10,0,1,0,0,1,0,0,1.1,0.65
131,10,1065.688198,-18,0,0,1,0,1,0,0,0.318181818,0.533333333
42,50,268.566588,3,1,0,1,0,0,0,1,0.470588235,0.470588235
340,10,2616.005634,-47,0,0,1,0,1,0,0,0.833333333,0.882352941
164,28,1460.23117,25,0,1,0,0,0,1,0,1.2,0.458333333
217,6,1589.031241,-29,0,0,1,0,1,0,0,0.6875,0.769230769
109,15,737.983952,-14,0,1,0,0,0,1,0,0.666666667,0.964285714
172,36,1272.783529,-19,0,1,1,0,1,0,0,0.470588235,0.888888889
42,22,218.192866,-4,0,1,1,1,0,0,0,0.2,1
159,17,1205.983199,-18,0,1,0,0,0,1,0,0.555555556,0.833333333
61,27,369.14826,6,0,1,1,1,0,0,0,0.727272727,0.655172414
138,13,929.090586,-13,0,0,1,0,1,0,0,0.294117647,1
125,10,973.826853,2,1,0,1,0,1,0,0,1.117647059,0.1
42,14,173.11296,2,0,0,1,0,0,1,0,0.9,0.2
213,28,1735.290792,33,1,0,0,1,0,0,0,0.208333333,1.125
228,8,1583.865007,-26,0,1,1,1,0,0,0,0.714285714,0.678571429
108,21,832.59334,10,1,1,0,1,0,0,0,0.434782609,0.142857143
182,21,1386.948064,-23,1,1,1,1,0,0,0,1,1.058823529
106,-3,728.559362,-4,0,0,0,0,0,1,0,0.875,0.136363636
262,12,1870.57074,-31,0,1,1,1,0,0,0,0.714285714,0.263157895
189,16,1411.273186,-21,1,1,1,0,0,1,0,0.8,0.166666667
123,23,988.067443,-18,1,1,0,0,0,1,0,0.551724138,0.142857143
91,12,651.284339,-9,1,0,1,0,1,0,0,1,0.545454545
124,15,901.207502,9,1,1,1,0,0,0,1,0.176470588,0.678571429
113,10,941.642563,15,1,0,1,0,0,0,1,0.6,0.428571429
149,6,1100.535857,10,0,1,1,1,0,0,0,0.75,0.631578947
152,13,1283.600843,22,0,1,0,0,1,0,0,1.166666667,0.538461538
55,13,347.632429,-6,0,0,1,0,1,0,0,0.733333333,1
104,12,737.983952,14,0,0,1,0,0,0,1,0.517241379,1
86,7,571.590207,10,1,0,1,0,1,0,0,0.625,0.625
89,27,468.377617,-8,0,1,1,0,0,0,1,0.266666667,0.444444444
269,9,2029.878363,-33,0,0,0,0,0,0,1,0.235294118,0.533333333
150,17,1323.652855,22,0,0,1,1,0,0,0,0.666666667,0.75
314,14,2598.27683,42,0,0,1,0,1,0,0,0.769230769,0.461538462
91,16,651.284339,-9,0,1,0,0,0,1,0,0.533333333,0.193548387
66,14,420.795085,-6,0,0,1,0,0,1,0,0.818181818,1
66,10,388.846635,-3,1,1,1,0,0,1,0,0.263157895,0.666666667
85,50,620.091504,-7,1,1,1,0,0,0,1,0,1.2
43,29,268.566588,-3,0,1,0,0,1,0,0,0.5,0.875
252,37,1943.980567,-37,0,1,0,1,0,0,0,1,0.588235294
59,13,388.846635,3,1,0,1,0,1,0,0,0.777777778,0.409090909
161,8,1324.427392,22,1,1,0,1,0,0,0,0.772727273,0
103,5,737.983952,14,1,0,1,0,0,1,0,0.84,1
143,43,988.067443,-18,1,0,1,0,0,1,0,0.206896552,1
145,49,1189.249182,20,0,1,1,0,0,1,0,0.4375,0.515151515
53,7,351.782544,-4,0,1,0,0,0,1,0,0.052631579,0.733333333
131,9,960.346396,6,1,1,1,0,0,1,0,1,0.272727273
93,8,571.590207,-10,0,1,0,0,0,1,0,0.714285714,0.392857143
226,19,1568.581857,-27,1,1,0,1,0,0,0,0.2,0.176470588
74,7,565.253694,2,0,1,1,0,0,0,1,0.272727273,1.052631579
52,22,357.179769,4,0,0,1,0,1,0,0,0.583333333,0.411764706
312,8,2700.614761,51,0,0,1,0,1,0,0,0.692307692,0.666666667
96,26,685.849277,13,1,0,1,0,0,1,0,0.875,0.75
196,11,1617.638329,28,1,1,1,0,1,0,0,0.4,0.8
64,21,394.782984,7,0,0,1,0,0,1,0,1.1,0.818181818
66,-4,394.782984,7,0,1,1,0,0,1,0,1.076923077,0.333333333
124,4,685.849277,-13,0,1,0,0,0,0,1,1,0.724137931
332,26,2518.463271,-45,1,1,1,0,0,0,1,0.5,0.8125
120,9,970.34905,-15,1,0,0,0,0,1,0,1.058823529,0.25
119,36,884.177395,-14,0,1,1,1,0,0,0,0.517241379,2
280,17,2389.742192,42,0,1,0,0,1,0,0,0.833333333,0.266666667
83,9,637.097868,11,0,1,1,1,0,0,0,0.538461538,0.291666667
116,38,946.311628,8,0,0,1,0,0,0,1,0.5,0.714285714
99,9,778.17093,-11,0,0,0,0,0,1,0,0.9,0.151515152
248,12,2154.100439,38,0,1,0,0,1,0,0,0.6,0.1
299,14,2494.611683,44,0,1,1,1,0,0,0,1,0.666666667
196,21,1617.638329,-28,0,1,1,0,1,0,0,0.703703704,0.2
57,18,357.179769,4,0,0,1,0,0,0,1,0.9,0.882352941
67,24,295.111722,-4,0,1,1,1,0,0,0,0.666666667,0.5
96,18,832.59334,10,1,1,1,0,1,0,0,0.727272727,0.178571429
150,12,1272.783529,19,1,0,1,0,0,1,0,0.333333333,0.8
92,2,737.983952,14,0,0,1,1,0,0,0,0.64,1
71,37,523.493625,10,1,1,1,0,0,0,1,0.272727273,0.9
125,40,943.813088,13,1,0,1,0,1,0,0,0.851851852,0.545454545
59,20,379.434596,-7,0,1,0,0,0,0,1,0.583333333,0.8125
99,53,690.933963,0,0,0,0,0,0,0,1,0.9,0.333333333
48,39,268.566588,3,0,1,1,0,1,0,0,1.333333333,0.533333333
101,29,735.602365,10,1,0,1,0,0,1,0,1.074074074,0.9
100,21,728.559362,4,0,1,1,0,1,0,0,0.166666667,0.541666667
180,43,1394.176857,23,1,0,0,0,1,0,0,0.391304348,0.7
247,0,1786.762313,-31,0,0,0,0,0,1,0,0.48,0.875
204,18,1767.800732,30,0,1,0,0,1,0,0,0,0.821428571
75,11,523.519563,-7,0,1,1,0,1,0,0,0.083333333,0.242424242
168,2,1456.257438,27,0,0,1,0,0,1,0,0.178571429,0.041666667
93,3,629.385447,10,0,1,1,0,0,1,0,0.916666667,0.578947368
86,34,476.750766,-6,1,0,1,0,1,0,0,0.454545455,0.391304348
200,12,1786.762313,31,1,1,0,0,1,0,0,0.235294118,0.655172414
119,11,929.47781,16,1,0,1,1,0,0,0,0.434782609,1.111111111
284,13,2461.380311,49,0,0,1,1,0,0,0,0.7,0.636363636
233,13,1696.761378,-29,1,0,1,0,0,0,1,0.76,0.526315789
58,17,347.632429,-6,0,0,1,0,0,1,0,0.166666667,2
110,12,737.983952,-14,0,1,0,0,0,1,0,0.75,0.448275862
93,7,707.170628,-11,0,1,1,0,1,0,0,0.896551724,0.208333333
64,55,379.434596,-7,0,0,0,0,0,0,1,1.375,0.4
130,19,1035.775052,9,0,0,1,1,0,0,0,0.3125,0.555555556
176,23,1460.23117,25,1,0,1,1,0,0,0,0.75,0
173,9,1106.14354,-17,0,1,0,0,0,0,1,0.714285714,0.551724138
115,47,737.983952,-14,0,0,1,0,0,1,0,1,0.25
59,17,357.179769,-4,1,0,1,0,0,0,1,0.875,0.538461538
91,23,624.238161,-1,1,1,1,0,0,1,0,0.083333333,0.878787879
81,15,637.097868,11,0,1,1,1,0,0,0,1.083333333,0.416666667
289,18,2441.691932,43,0,1,1,0,0,0,1,0,0.777777778
193,8,1333.317564,-20,0,1,0,0,0,0,1,0.2,0.416666667
113,3,861.040268,9,0,0,1,0,0,1,0,0.208333333,0.25
130,39,915.2794,-3,0,0,1,0,0,1,0,0.777777778,0.277777778
280,7,2129.732943,-37,1,0,1,0,0,0,1,1.5,1
211,30,1767.800732,30,0,1,1,0,1,0,0,0,1
56,9,357.179769,-4,1,1,1,1,0,0,0,0.666666667,0.571428571
43,13,218.192866,-4,0,0,1,0,0,0,1,1,0.285714286
88,11,571.590207,-10,0,1,1,0,1,0,0,1.111111111,0.821428571
132,9,1008.32884,5,1,0,1,1,0,0,0,0.68,0.176470588
91,17,540.032558,4,1,0,1,1,0,0,0,1.037037037,0.538461538
207,16,1786.762313,31,1,1,1,1,0,0,0,0.116438356,0.535714286
151,26,1324.427392,22,1,1,1,0,0,0,1,0.681818182,0.133333333
63,20,420.795085,6,0,0,1,0,0,0,1,1,0.727272727
135,12,829.627338,-16,0,1,1,0,0,1,0,0.818181818,0.482758621
112,6,737.983952,-14,0,1,1,0,1,0,0,1,0.689655172
81,5,571.590207,10,1,0,0,0,0,1,0,0.6,0.375
65,26,379.434596,-7,1,0,1,1,0,0,0,0.206896552,0.9375
328,15,2465.61664,-44,1,1,1,0,0,1,0,0.9,0.882352941
223,18,1521.159554,-23,1,1,1,1,0,0,0,0.714285714,0.6
293,20,2182.740648,-36,0,1,0,1,0,0,0,0.352941176,0.941176471
115,20,685.849277,-13,1,1,0,0,0,1,0,0.8,0.965517241
106,28,649.434123,-12,1,1,1,0,1,0,0,0.933333333,0.517241379
211,9,1394.176857,-23,0,1,1,1,0,0,0,0.909090909,0.586206897
140,13,1065.688198,-18,1,0,1,0,1,0,0,0.636363636,0.666666667
167,8,1445.171858,24,1,0,1,0,0,0,1,0.434782609,0.555555556
73,7,523.519563,7,1,0,1,0,0,0,1,0.166666667,0.125
249,35,2416.374329,43,1,1,1,0,0,0,1,0.529411765,1
83,45,576.897383,3,0,1,1,0,0,0,1,0.5,0.464285714
60,8,317.942589,-5,1,0,1,1,0,0,0,0.517241379,0.333333333
36,8,267.533473,4,1,0,1,1,0,0,0,0.851851852,0.434782609
116,21,875.322395,13,0,1,1,0,0,0,1,1.666666667,0.633333333
94,39,732.129795,-11,0,0,0,0,1,0,0,0.294117647,0.333333333
281,9,2443.223163,45,1,1,1,1,0,0,0,1,0.391304348
40,22,239.028769,-2,1,0,1,0,0,0,1,0.3,0.310344828
133,19,922.251162,-7,1,0,1,0,0,0,1,1.25,0.5
268,14,1855.22985,-35,0,1,1,0,0,1,0,0.888888889,1.076923077
192,9,1282.10255,-9,0,0,1,0,0,0,1,0.5,0.533333333
107,2,621.840567,0,0,1,0,0,0,1,0,0.538461538,0.875
110,11,908.840734,17,1,1,1,0,0,1,0,0.416666667,0.75862069
81,21,624.238161,1,1,0,1,0,0,1,0,0.62962963,0.333333333
64,7,394.782984,7,0,1,0,0,0,0,1,0.666666667,0.866666667
42,9,239.028769,2,0,0,1,0,0,0,1,0.08,0.083333333
43,7,268.566588,-3,1,0,1,0,1,0,0,0.666666667,0.363636364
129,7,929.47781,-16,0,1,1,1,0,0,0,0.625,1
142,10,1118.837186,10,0,0,1,0,0,0,1,0.526315789,0.888888889
57,4,379.434596,-7,0,0,1,1,0,0,0,0.068965517,0.375
136,10,920.195546,7,0,0,1,0,0,1,0,0.263157895,1
280,11,2131.507657,-39,1,1,1,1,0,0,0,0.555555556,0.666666667
178,11,1460.052292,28,1,1,0,0,0,1,0,0.636363636,0.35
179,8,1445.171858,-24,0,1,1,0,0,1,0,0.5,0.272727273
195,13,1583.865007,-26,0,1,0,0,1,0,0,0.916666667,0.620689655
80,1,637.097868,11,0,1,1,0,0,1,0,0.666666667,0.416666667
39,20,255.35434,4,0,0,1,0,0,1,0,0.875,0.428571429
276,27,2182.740648,-36,0,1,1,0,1,0,0,0.1875,1.357142857
70,16,390.388606,5,1,1,1,0,0,1,0,0.631578947,0.5
141,7,929.47781,-16,0,1,1,1,0,0,0,0.777777778,0.769230769
122,22,999.833697,17,1,1,1,1,0,0,0,0.4,0.826086957
103,22,737.983952,-14,0,1,0,1,0,0,0,1.1,0.375
130,8,829.627338,-16,0,1,1,1,0,0,0,0.285714286,0.25
116,29,901.207502,9,1,1,1,0,0,0,1,0.391304348,1.15
48,15,218.192866,-4,1,0,1,0,0,1,0,0.769230769,1
203,5,1675.753303,25,0,0,1,0,1,0,0,0.555555556,0.115384615
125,13,1008.32884,5,1,0,0,1,0,0,0,0,0
175,10,1324.427392,22,0,0,1,0,0,1,0,0.173913043,0.6
100,22,760.200443,13,0,1,1,0,0,0,1,0.181818182,0.393939394
165,14,1459.112687,22,1,0,0,1,0,0,0,0.45,0.4
152,26,1111.110824,7,1,0,1,0,0,0,1,0.8,0.642857143
150,25,946.311628,-8,0,0,1,0,0,1,0,0.666666667,0
199,52,1786.762313,31,1,1,1,0,1,0,0,0.5625,0.178571429
66,6,447.510212,-5,0,0,0,0,0,0,1,1.2,0.454545455
251,7,1698.110688,-24,0,0,1,0,0,0,1,0.6,0.466666667
79,42,523.519563,-7,0,1,1,0,0,0,1,0.3125,0.466666667
103,7,832.59334,10,0,0,1,0,0,0,1,0.24,0.785714286
60,5,431.45735,-2,0,1,0,1,0,0,0,0.0625,0.181818182
148,23,1170.205696,20,0,1,1,0,1,0,0,0,0.678571429
190,11,1568.581857,27,1,1,1,0,1,0,0,0.526315789,0.696969697
310,2,2616.005634,47,0,0,1,0,1,0,0,1,1
310,13,2313.186756,-41,1,1,0,1,0,0,0,0.166666667,0.647058824
164,10,1411.350705,29,0,1,1,0,0,1,0,0.1,0.1875
98,31,651.284339,-9,1,0,1,1,0,0,0,1.153846154,0.677419355
337,30,2572.388959,-48,1,1,0,0,0,0,1,0.6,0.785714286
127,5,962.415733,18,1,1,1,1,0,0,0,0.684210526,0.875
220,25,1675.753303,-25,1,0,1,0,0,0,1,0.913043478,0.5
39,13,267.533473,4,0,1,0,1,0,0,0,1.285714286,0.789473684
173,35,1116.876239,-22,0,0,1,0,1,0,0,1.181818182,0.4375
86,10,571.590207,10,1,0,1,1,0,0,0,1,0.75
143,15,1118.565985,3,1,0,1,1,0,0,0,0.72,0.214285714
142,6,1112.807978,-7,0,0,1,0,0,0,1,0.7,0.666666667
142,30,1205.983199,18,1,1,0,0,0,0,1,0.45,0.130434783
276,13,2461.380311,49,0,1,1,1,0,0,0,1.111111111,0.363636364
87,15,540.032558,4,1,0,0,1,0,0,0,0.925925926,0.307692308
106,57,737.983952,-14,0,1,1,0,1,0,0,0.777777778,0.571428571
116,21,876.071914,15,1,1,1,0,1,0,0,0.333333333,0.5
86,14,576.897383,-3,1,0,1,0,0,1,0,0.733333333,1
51,17,173.11296,-2,0,0,1,0,0,1,0,1,0.75
142,23,841.089583,-7,1,0,0,0,0,0,1,0.833333333,0.5
97,10,629.385447,10,0,0,1,0,1,0,0,0.615384615,0.65
152,14,1100.535857,10,0,1,1,0,1,0,0,0.909090909,0.45
85,9,629.364927,11,1,0,1,0,0,0,1,0.5,0.1875
98,56,737.983952,14,1,0,1,0,0,1,0,0.8,1.111111111
113,9,813.596649,-5,0,0,0,0,1,0,0,0.666666667,0.3125
358,55,2565.527733,-42,0,0,1,1,0,0,0,0.230769231,1.375
87,41,562.735694,-7,1,1,1,0,0,1,0,0.411764706,0.862068966
90,14,609.300452,-8,1,0,1,0,0,0,1,0.724137931,0.263157895
232,12,2203.538884,38,0,0,0,0,0,1,0,0.833333333,0.516129032
116,6,841.089583,7,0,0,0,0,1,0,0,0.636363636,0.266666667
123,46,813.596649,-5,0,0,1,0,0,0,1,0.777777778,0.444444444
136,15,920.195546,7,0,1,1,1,0,0,0,0.785714286,0.833333333
155,4,1170.205696,20,0,1,1,1,0,0,0,0.666666667,0.137931034
255,14,2229.602875,41,0,1,1,0,0,0,1,0.5,1
118,14,876.071914,15,1,1,1,0,0,1,0,0.25,1.285714286
51,14,317.942589,5,0,1,0,1,0,0,0,0.611111111,0.848484848
163,7,1176.501968,-7,0,0,1,1,0,0,0,0.4,0.517241379
101,9,690.933963,0,0,1,0,0,1,0,0,0.909090909,0.923076923
38,11,141.657021,2,0,0,1,0,1,0,0,0.1875,0.571428571
61,15,431.45735,-2,0,1,1,0,1,0,0,0.0625,0.64
75,16,510.03799,-3,1,0,1,0,1,0,0,0.588235294,0.7
141,18,1037.942345,-1,0,1,1,0,0,0,1,0.75,0.888888889
142,15,927.682823,-4,1,0,0,0,0,0,1,0.333333333,0.384615385
144,20,1027.212361,-6,0,0,1,0,1,0,0,0.9,0.357142857
75,23,597.939419,11,1,1,1,0,0,1,0,0.25,0.222222222
269,20,2313.186756,41,0,0,1,0,0,1,0,0.777777778,1.125
86,7,637.097868,-11,1,0,0,0,1,0,0,0.379310345,0.666666667
115,17,884.177395,-14,1,1,1,1,0,0,0,0.333333333,0.25
148,6,1170.205696,20,0,1,0,0,1,0,0,0.666666667,0.346153846
142,14,989.849845,4,0,0,1,0,0,0,1,1.090909091,0.823529412
261,26,2282.194243,42,0,0,0,0,0,1,0,0.083333333,0.416666667
140,4,1008.32884,-5,0,1,0,0,1,0,0,0.25,0.862068966
78,7,565.253694,-2,1,0,1,0,0,1,0,0.823529412,0.25
